precision,recall,threshold
0.19662921348314608,0.9210526315789473,0.17542765
0.1977401129943503,0.9210526315789473,0.17670172
0.19886363636363635,0.9210526315789473,0.17721634
0.2,0.9210526315789473,0.17723095
0.20114942528735633,0.9210526315789473,0.17786346
0.2023121387283237,0.9210526315789473,0.17833021
0.20348837209302326,0.9210526315789473,0.17843252
0.2046783625730994,0.9210526315789473,0.17911398
0.20588235294117646,0.9210526315789473,0.18509759
0.20118343195266272,0.8947368421052632,0.18512993
0.20238095238095238,0.8947368421052632,0.1862621
0.20359281437125748,0.8947368421052632,0.18642867
0.20481927710843373,0.8947368421052632,0.18666616
0.20606060606060606,0.8947368421052632,0.18730214
0.2073170731707317,0.8947368421052632,0.1874195
0.2085889570552147,0.8947368421052632,0.18743898
0.20987654320987653,0.8947368421052632,0.1875744
0.20496894409937888,0.868421052631579,0.1875881
0.20625,0.868421052631579,0.18779401
0.20754716981132076,0.868421052631579,0.18890661
0.2088607594936709,0.868421052631579,0.1889273
0.21019108280254778,0.868421052631579,0.18909413
0.21153846153846154,0.868421052631579,0.18910247
0.2129032258064516,0.868421052631579,0.189735
0.21428571428571427,0.868421052631579,0.18975459
0.21568627450980393,0.868421052631579,0.18993682
0.21710526315789475,0.868421052631579,0.19015554
0.2185430463576159,0.868421052631579,0.19158919
0.22,0.868421052631579,0.19204158
0.2214765100671141,0.868421052631579,0.19278349
0.22297297297297297,0.868421052631579,0.1938119
0.22448979591836735,0.868421052631579,0.19506627
0.22602739726027396,0.868421052631579,0.1954857
0.22758620689655173,0.868421052631579,0.19678628
0.22916666666666666,0.868421052631579,0.19971402
0.23076923076923078,0.868421052631579,0.2003814
0.2323943661971831,0.868421052631579,0.20125967
0.23404255319148937,0.868421052631579,0.20142606
0.2357142857142857,0.868421052631579,0.20242271
0.23741007194244604,0.868421052631579,0.20326325
0.2391304347826087,0.868421052631579,0.20369004
0.24087591240875914,0.868421052631579,0.20476076
0.2426470588235294,0.868421052631579,0.205373
0.24444444444444444,0.868421052631579,0.2060759
0.2462686567164179,0.868421052631579,0.20660219
0.24812030075187969,0.868421052631579,0.20751646
0.25,0.868421052631579,0.20791206
0.25190839694656486,0.868421052631579,0.20797254
0.25384615384615383,0.868421052631579,0.20856068
0.2558139534883721,0.868421052631579,0.21028365
0.2578125,0.868421052631579,0.21248913
0.25984251968503935,0.868421052631579,0.21261278
0.2619047619047619,0.868421052631579,0.21286558
0.264,0.868421052631579,0.21334808
0.2661290322580645,0.868421052631579,0.21382417
0.2682926829268293,0.868421052631579,0.21408828
0.27049180327868855,0.868421052631579,0.21712606
0.2727272727272727,0.868421052631579,0.21827424
0.275,0.868421052631579,0.21868601
0.2773109243697479,0.868421052631579,0.21883672
0.2796610169491525,0.868421052631579,0.21942605
0.28205128205128205,0.868421052631579,0.2198029
0.28448275862068967,0.868421052631579,0.22114791
0.28695652173913044,0.868421052631579,0.22468863
0.2894736842105263,0.868421052631579,0.22504629
0.2920353982300885,0.868421052631579,0.22517453
0.29464285714285715,0.868421052631579,0.22543629
0.2972972972972973,0.868421052631579,0.226828
0.3,0.868421052631579,0.22747312
0.30275229357798167,0.868421052631579,0.2274865
0.3055555555555556,0.868421052631579,0.22752227
0.308411214953271,0.868421052631579,0.22818542
0.3113207547169811,0.868421052631579,0.23011038
0.3142857142857143,0.868421052631579,0.23211373
0.3173076923076923,0.868421052631579,0.23686616
0.32038834951456313,0.868421052631579,0.23839647
0.3235294117647059,0.868421052631579,0.24059732
0.32673267326732675,0.868421052631579,0.2408798
0.33,0.868421052631579,0.24188662
0.3333333333333333,0.868421052631579,0.24594519
0.336734693877551,0.868421052631579,0.2460284
0.3402061855670103,0.868421052631579,0.24641936
0.34375,0.868421052631579,0.24787484
0.3473684210526316,0.868421052631579,0.24957953
0.35106382978723405,0.868421052631579,0.2514
0.3548387096774194,0.868421052631579,0.2521315
0.358695652173913,0.868421052631579,0.2528018
0.3626373626373626,0.868421052631579,0.25475276
0.36666666666666664,0.868421052631579,0.25551856
0.3707865168539326,0.868421052631579,0.2555282
0.375,0.868421052631579,0.2559439
0.3793103448275862,0.868421052631579,0.2575991
